Grado,Apellido paterno ,Apellido Materno,Nombre,Nivel ,Institución de adcripción ,Área de conocimiento
DR.,GOMEZ,MELENDEZ,DOMINGO JOSE,1,UNIVERSIDAD AUTONOMA DE QUERETARO,Área VII: Ingenierías
MED.,HERNANDEZ,CALLEROS,JORGE,1,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,Área III: Medicina y Ciencias de la Salud
DRA.,SOSA,ORTIZ,ANA LUISA,3,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELASCO SUAREZ,Área III: Medicina y Ciencias de la Salud
DRA.,MORA,BAYO,MARIANA,1,CENTRO DE INVESTIGACION Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL,Área IV: Humanidades y Ciencias de la Conducta
DRA.,MESQUITA SAMPAIO,DE MADUREIRA,MIRIAM,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área IV: Humanidades y Ciencias de la Conducta
DR.,REY,,NICOLAS,1,UNIVERSIDAD DE GUADALAJARA,Área V: Ciencias Sociales
DR.,GONZÁLEZ,HUERTA,ANDRÉS,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,OLIVARES,PEREGRINO,VICTOR HUGO,1,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
M. EN C.,ARTEAGA,VÁZQUEZ,JAZMÍN,1,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,Área III: Medicina y Ciencias de la Salud
DR.,CASTILLO,VARGASMACHUCA,SERGIO GUSTAVO,1,UNIVERSIDAD AUTONOMA DE NAYARIT,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,RAMÍREZ,SÁNCHEZ,JOSÉ RAMÓN,1,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,Área VII: Ingenierías
DR.,OSORIO,GONZALEZ,DANIEL,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,LARA,PADILLA,ELEAZAR,2,INSTITUTO POLITECNICO NACIONAL,Área III: Medicina y Ciencias de la Salud
DR.,WOOCAY,PRIETO,ARTURO,1,TECNOLOGICO NACIONAL DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,CASTILLO,GARCIA,PEDRO,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área VII: Ingenierías
DR.,DIAZ,SANCHEZ,LUIS ENRIQUE,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,SANCHEZ,ORTIZ,JORGE,1,UNIVERSIDAD AUTONOMA DE GUERRERO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,AGUILAR,PALAZUELOS,ERNESTO,1,UNIVERSIDAD AUTONOMA DE SINALOA,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,ROLDAN,DAVILA,GENOVEVA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,RUBIO,JIMENEZ,MIGUEL ANGEL,1,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA,Área IV: Humanidades y Ciencias de la Conducta
DR.,LOPEZ,HONORATO,EDDIE,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área VII: Ingenierías
DR.,HERNANDEZ,BELLO,ROMEL,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área III: Medicina y Ciencias de la Salud
DRA.,GONZALEZ,RONQUILLO,ANA LILIA,1,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,DOMINGUEZ,LOPEZ,AARON,1,INSTITUTO POLITECNICO NACIONAL,Área III: Medicina y Ciencias de la Salud
DR.,REPOLL,,JERÓNIMO LUIS,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área V: Ciencias Sociales
DRA.,CORNEJO,MAZON,MARIBEL,1,INSTITUTO POLITECNICO NACIONAL,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,RUIZ,SINAI,JOAQUIN,3,THE UNIVERSITY OF ARIZONA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,VAZQUEZ,GARCIA,ANGEL WILHELM,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área V: Ciencias Sociales
DRA.,BERMUDEZ,OCANA,DEYSI YADIRA,1,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,Área III: Medicina y Ciencias de la Salud
DR.,AMERO,TELLO,CARLOS DANIEL,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,Área II: Biología y Química
DR.,MONTALVO,URQUIZO,JONATHAN,1,"CENTRO DE INVESTIGACION EN MATEMATICAS, A.C.",Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,FIGUEROA,VEGA,NICTE GUADALUPE,1,UNIVERSIDAD DE GUANAJUATO,Área III: Medicina y Ciencias de la Salud
DR.,VERDUGO,GONZALEZ,TOMAS,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,CHAZARO,RUIZ,LUIS FELIPE,1,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",Área II: Biología y Química
DR.,URIBE,CALDERON,JORGE ALONSO,1,"CENTRO DE INVESTIGACION CIENTIFICA DE YUCATAN, A.C.",Área VII: Ingenierías
DR.,GODOY,DIANA,RAMIRO,1,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,DE BASABE,DELGADO,JONAS DE DIOS,1,CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,BONILLA,MOHENO,MARTHA,1,"INSTITUTO DE ECOLOGIA, A.C.",Área II: Biología y Química
DRA.,ZAVALA,CARRASCO,IVONNE,2,UNIVERSITAT BONN,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,MUÑOZ,VILLERS,LYSSETTE ELENA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,ZAPATA,GONZALEZ,LUIS ALBERTO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,ROMAN,ZUÑIGA,CARLOS GERARDO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,CUPUL,UICAB,LEA AURORA,2,SECRETARIA DE SALUD,Área III: Medicina y Ciencias de la Salud
DR.,HERNANDEZ,PAREDES,JAVIER,1,UNIVERSIDAD DE SONORA,Área VII: Ingenierías
DRA.,BERBER,SOLANO,TANIA PALOMA,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VII: Ingenierías
DR.,MONDRAGON,RODRIGUEZ,GUILLERMO CÉSAR,1,CENTRO DE INGENIERIA Y DESARROLLO INDUSTRIAL,Área VII: Ingenierías
DR.,GARCIA,JUAREZ,ALEJANDRO,1,UNIVERSIDAD DE SONORA,Área VII: Ingenierías
DR.,ORDOÑEZ,DIAZ,JOSE ANTONIO BENJAMIN,1,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,JARA,DÍAZ,MANUEL,1,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,Área VII: Ingenierías
DR.,BARAJAS,FERNANDEZ,JUAN,1,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,Área VII: Ingenierías
DR.,MORALES,LOREDO,ALBERTO,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,LOUVIER,HERNANDEZ,JOSE FRANCISCO,1,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DR.,AVENDANO,ARRAZATE,CARLOS HUGO,1,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS Y PECUARIA",Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,SANDOVAL,CACERES,IVONNE TWIGGY,1,UNIVERSIDAD PEDAGOGICA NACIONAL,Área IV: Humanidades y Ciencias de la Conducta
DR.,DE LA ROSA,VELAZQUEZ,INTI ALBERTO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DR.,CASTAÑEDA,AVIÑA,LUIS,2,INSTITUTO POLITECNICO NACIONAL,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,ZAMUDIO,GONZÁLEZ,LAURA,1,UNIVERSIDAD IBEROAMERICANA,Área V: Ciencias Sociales
DRA.,GUTIERREZ,RUBIO,SUSAN ANDREA,1,UNIVERSIDAD DE GUADALAJARA,Área III: Medicina y Ciencias de la Salud
DR.,RENTERIA,TAPIA,VICTOR MANUEL,1,UNIVERSIDAD DE GUADALAJARA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,HERNANDEZ,CABALLERO,MARTA ELENA,1,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área III: Medicina y Ciencias de la Salud
DR.,ORDÓÑEZ,MAZARIEGOS,CARLOS SALVADOR,1,UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,AYALA,GARAY,ALMA VELIA,1,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS Y PECUARIA",Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ALBARRÁN,LÓPEZ,BALDOMERO,1,UNIVERSIDAD PEDAGOGICA NACIONAL,Área V: Ciencias Sociales
DR.,GONZÁLEZ,MARRERO,JOAQUÍN,1,INSTITUTO POLITECNICO NACIONAL,Área II: Biología y Química
DR.,SANCHEZ,GUILLEN,DANIEL,1,EL COLEGIO DE LA FRONTERA SUR,Área II: Biología y Química
DR.,SIGARRETA,ALMIRA,JOSÉ MARÍA,2,UNIVERSIDAD AUTONOMA DE GUERRERO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,VIVANCO,CID,HECTOR,1,UNIVERSIDAD VERACRUZANA,Área II: Biología y Química
DRA.,ARCE,FONSECA,MINERVA,1,INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,Área III: Medicina y Ciencias de la Salud
DR.,JUAREZ,ROJAS,JUAN GABRIEL,1,INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,Área III: Medicina y Ciencias de la Salud
DR.,MÁRTIN,GARCÍA,ABRAHAM ROGELIO,1,UNIVERSIDAD DE SONORA,Área VII: Ingenierías
DR.,PEDROZO,ACUÑA,ADRIÁN,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,DE LUCIO,MORALES,OSCAR GENARO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,MEDEL,ORTIZ,ROSARIO,1,UNIVERSIDAD VERACRUZANA,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,OLIVA,ZARATE,LAURA,1,UNIVERSIDAD VERACRUZANA,Área IV: Humanidades y Ciencias de la Conducta
DR.,GARCIA,CORDERO,JULIO,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área II: Biología y Química
DR.,MACEDA,SANTAMARIA,MARCO ANTONIO,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,HERNÁNDEZ,MORENO,LUIS GERARDO,1,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA SUR,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,GUZMAN,CORNEJO,MARIA DEL CARMEN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DR.,GRACIA,PINILLA,MIGUEL ANGEL,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VII: Ingenierías
DR.,SCHUTZE,,OLIVER STEFFEN,2,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área VII: Ingenierías
DR.,VILLARREAL,ESPINO BARROS,OSCAR AGUSTIN,1,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,SANCHEZ,AREVALO,FRANCISCO MANUEL,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,MAYEN,HERNANDEZ,SANDRA ANDREA,1,UNIVERSIDAD AUTONOMA DE QUERETARO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,DIAZ,RESENDIZ,FELIPE DE JESUS,1,UNIVERSIDAD DE GUADALAJARA,Área IV: Humanidades y Ciencias de la Conducta
DR.,CARRERA,HERNANDEZ,JAIME JESUS,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,RIVERA,VILLANUEVA,JOSE MARIA,1,UNIVERSIDAD VERACRUZANA,Área II: Biología y Química
DR.,TERRONES,CORDERO,ANIBAL,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,Área V: Ciencias Sociales
DRA.,ARIAS,TREJO,NATALIA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,NORIEGA,LOPEZ,LILIA GUADALUPE,1,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,Área III: Medicina y Ciencias de la Salud
DRA.,MONTIEL,PACHECO,CARMINA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,PINZON,RIOS,GUADALUPE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,GARCIA,LAZARO,JOSE ALBERTO,1,OXFORD UNIVERSITY,Área II: Biología y Química
DR.,ESCOBAR,HERNANDEZ,ROGELIO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,IBARRA,GARCÍA,MARÍA VERÓNICA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,SALAZAR,POSADAS,FERNANDO,1,INSTITUTO POLITECNICO NACIONAL,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,GUTIERREZ,TINOCO,OLIVER YAIR,1,TECHNISCHE UNIVERSITAT MUNCHEN,Área VII: Ingenierías
DR.,FLORES,TLALPA,ALAIN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,MARTINEZ,VILLEGAS,NADIA VALENTINA,1,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,BAEZ,PEREZ,AURELIO,1,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS Y PECUARIA",Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,MENDIETA,WEJEBE,JESSICA ELENA,1,INSTITUTO POLITECNICO NACIONAL,Área II: Biología y Química
DR.,ESPINOZA,TREJO,DIEGO RIVELINO,1,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área VII: Ingenierías
DR.,GARCIA,RUIZ,PEDRO ENRIQUE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,BARCENAS,CASTAÑEDA,MARIANA,1,TECNOLOGICO NACIONAL DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,TORRES,FREYERMUTH,ALEC,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,RODRIGUEZ,ALMAZAN,CLAUDIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DR.,MORA,FONZ,JOSE MIGUEL,1,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,Área II: Biología y Química
DRA.,VERGARA,GONZÁLEZ,REYNA,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,Área V: Ciencias Sociales
DR.,CIARAMITARO,,FERNANDO,1,UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,VALADEZ,SIERRA,MARIA DE LOS DOLORES,1,UNIVERSIDAD DE GUADALAJARA,Área IV: Humanidades y Ciencias de la Conducta
DR.,ARECHAVALETA,SERVIN,GUSTAVO,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área VII: Ingenierías
DR.,ALVAREZ,VALTIERRA,LEONARDO,1,UNIVERSIDAD DE GUANAJUATO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,FLORES,GUTIERREZ,ENRIQUE OCTAVIO,1,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,Área III: Medicina y Ciencias de la Salud
DRA.,GARCIA,ARGUELLES,ELSA LETICIA,1,UNIVERSIDAD AUTONOMA DE ZACATECAS,Área IV: Humanidades y Ciencias de la Conducta
DR.,QUEVEDO,FLORES,JORGE ALBERTO,C,UNIVERSIDAD DE GUADALAJARA,Área V: Ciencias Sociales
DRA.,ORTIZ,LOPEZ,MA. GUADALUPE,1,UNIVERSIDAD POLITECNICA DE SAN LUIS POTOSI,Área VII: Ingenierías
DRA.,ROJAS,TOME,IRMA SUSANA,1,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELASCO SUAREZ,Área III: Medicina y Ciencias de la Salud
DRA.,RUIZ,ARREGUI,LILIANA,1,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,Área III: Medicina y Ciencias de la Salud
DR.,FLORES,HERRERA,LUIS ARMANDO,1,INSTITUTO POLITECNICO NACIONAL,Área VII: Ingenierías
DRA.,GAYTAN,MARTINEZ,MARCELA,1,UNIVERSIDAD AUTONOMA DE QUERETARO,Área VII: Ingenierías
M. EN C.,CASANOVA,ROSADO,ALEJANDRO JOSÉ,1,UNIVERSIDAD AUTONOMA DE CAMPECHE,Área III: Medicina y Ciencias de la Salud
DR.,SALDAÑA,PEREZ,JUAN MANUEL,1,Sin información ,Área V: Ciencias Sociales
DRA.,FLORES,HERNANDEZ,CORINA,1,GOBIERNO DEL ESTADO DE GUANAJUATO,Área IV: Humanidades y Ciencias de la Conducta
DR.,CAMPOS,ALANIS,JUAN,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,Área V: Ciencias Sociales
MED.,SOTO,PÉREZ DE CELIS,ENRIQUE,1,INSTITUTO NACIONAL DE CANCEROLOGIA,Área III: Medicina y Ciencias de la Salud
DRA.,RODRIGUEZ,GAMIÑO,MARIA DE LOURDES,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,RUELAS,INZUNZA,ERNESTO,1,UNIVERSIDAD VERACRUZANA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,AÑORVE,AÑORVE,DANIEL,1,UNIVERSIDAD DE GUANAJUATO,Área V: Ciencias Sociales
DRA.,ALANIS,PEREZ,MARIA ELVIA EDITH,C,UNIVERSIDAD DE GUADALAJARA,Área VII: Ingenierías
DR.,GALVAN,GONZALEZ,SERGIO RICARDO,1,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,Área VII: Ingenierías
DR.,VAZQUEZ DE LARA,CISNEROS,LUIS GUILLERMO,1,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área III: Medicina y Ciencias de la Salud
DR.,GUERRERO,IBÁÑEZ,JUAN ANTONIO,1,UNIVERSIDAD DE COLIMA,Área VII: Ingenierías
DR.,DIAZ,GARAY,ALEJANDRO,1,UNIVERSIDAD AUTONOMA DE GUERRERO,Área V: Ciencias Sociales
DR.,BUENO,NAVA,ANTONIO,1,INSTITUTO NACIONAL DE REHABILITACION,Área III: Medicina y Ciencias de la Salud
DR.,LOPEZ,REYES,ISRAEL,1,UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,Área III: Medicina y Ciencias de la Salud
DRA.,VAZQUEZ,BRISENO,MABEL,1,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área VII: Ingenierías
DR.,GAMBOA,ROSALES,HAMURABI,1,UNIVERSIDAD AUTONOMA DE ZACATECAS,Área VII: Ingenierías
DR.,GARCIA,GOMEZ,JOSE,1,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área V: Ciencias Sociales
DR.,RODRIGUEZ,ESCOBEDO,FRANCISCO JOSE,1,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área V: Ciencias Sociales
DR.,RAMIREZ,DIAZ,MARIO HUMBERTO,1,INSTITUTO POLITECNICO NACIONAL,Área IV: Humanidades y Ciencias de la Conducta
DR.,MURO,REYES,ALBERTO,1,UNIVERSIDAD AUTONOMA DE ZACATECAS,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,MONTEJANO,CASTILLO,MILTON,C,INSTITUTO POLITECNICO NACIONAL,Área IV: Humanidades y Ciencias de la Conducta
DR.,ULLOA,,JOSE ARMANDO,1,UNIVERSIDAD AUTONOMA DE NAYARIT,Área VII: Ingenierías
DRA.,GONZALEZ,REYES,ALBA HORTENCIA,1,UNIVERSIDAD VERACRUZANA,Área IV: Humanidades y Ciencias de la Conducta
DRA.,LINCE,CAMPILLO,ROSA MARÍA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,LOPEZ,VALENCIA,GILBERTO,1,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,TAWIL,KURI,MARTA,1,"EL COLEGIO DE MEXICO, A.C.",Área V: Ciencias Sociales
DRA.,MORALES,FAJARDO,MARIA ESTHER,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,SANDOVAL,PINEDA,JUAN MANUEL,1,INSTITUTO POLITECNICO NACIONAL,Área VII: Ingenierías
DR.,COBOS,MURCIA,JOSE ANGEL,C,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,Área VII: Ingenierías
DR.,LEYVA,CAMACHO,OSVALDO,1,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área V: Ciencias Sociales
M. EN C.,CAÑEDO,SOLARES,IRMA,1,INSTITUTO NACIONAL DE PEDIATRIA,Área II: Biología y Química
DR.,GOMEZ,GUERRA,LAURO SALVADOR,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área III: Medicina y Ciencias de la Salud
DR.,OLGUIN,COCA,FRANCISCO JAVIER,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,Área VII: Ingenierías
DRA.,GONZALEZ,DE LA TORRE,YOLANDA,1,UNIVERSIDAD DE GUADALAJARA,Área IV: Humanidades y Ciencias de la Conducta
DRA.,OLMOS,NAVARRETE,BERTHA ALEJANDRA,1,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,Área VII: Ingenierías
DRA.,GONZALEZ,ROBLEDO,LUZ MARÍA,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,Área III: Medicina y Ciencias de la Salud
DR.,VILLARREAL,CELESTINO,BERNARDO,2,UNIVERSIDAD DE MONTERREY,Área V: Ciencias Sociales
DR.,AGUILAR,MARTINEZ,JOSUE AMILCAR,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,ENRIQUEZ,ANDRADE,HECTOR MANUEL,1,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA,Área IV: Humanidades y Ciencias de la Conducta
DRA.,HERNANDEZ,HERNANDEZ,MARLA BERENICE,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VII: Ingenierías
DR.,PEÑA,MESSINA,EMILIO,1,UNIVERSIDAD AUTONOMA DE NAYARIT,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ACEVES,GONZALEZ,CARLOS,1,UNIVERSIDAD DE GUADALAJARA,Área IV: Humanidades y Ciencias de la Conducta
DRA.,RANGEL,VAZQUEZ,NORMA AUREA,1,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DRA.,MONGE,AMAYA,ONOFRE,1,UNIVERSIDAD DE SONORA,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,CORTEZ,ROMAN,NOLVIA ANA,C,UNIVERSIDAD DE SONORA,Área IV: Humanidades y Ciencias de la Conducta
DRA.,SÁNCHEZ,DOMÍNGUEZ,CELIA NOHEMÍ,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área III: Medicina y Ciencias de la Salud
DRA.,RODRIGUEZ,BETANZOS,ADDY,1,UNIVERSIDAD DE QUINTANA ROO,Área IV: Humanidades y Ciencias de la Conducta
DR.,GUTIERREZ,MORALES,SALOME,1,CENTRO DE INVESTIGACION Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL,Área IV: Humanidades y Ciencias de la Conducta
DRA.,ARELLANO,CAMPOS,OLIMPIA,1,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,Área III: Medicina y Ciencias de la Salud
DRA.,SANCHEZ,BRINGAS,MARIA GUADALUPE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: Medicina y Ciencias de la Salud
